a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2016,1337,DCST,3,1,1,SAT,19,3,10,50,233216,375767,13,60, , , , , , , , , , 
2016,1338,LISC,3,2,1,SAT,19,3,11,0,326981,364151,1,30, , , , , , , , , , 
2016,1339,ARBC,3,2,1,SAT,19,3,11,25,307534,358579,13,30, , , , , , , , , , 
2016,1340,LISC,3,3,2,SAT,19,3,13,0,328504,367961,13,30, , , , , , , , , , 
2016,1341,DCST,3,3,5,SAT,19,3,16,15,241838,420194,13,40, , , , , , , , , , 
2016,1342,CCGL,1,1,1,SAT,19,3,18,5,318793,420435,13,60,1,1,1,1,2,1,1,1,1,1
2016,1343,MIDU,3,1,1,SAT,19,3,18,45,284325,396771,13,60, , , , , , , , , , 
2016,1344,BELC,3,2,3,SUN,20,3,11,3,326926,368749,13,30, , , , , , , , , , 
2016,1345,MEAN,3,3,1,SUN,20,3,9,30,309544,400886,1,40, , , , , , , , , , 
2016,1346,FERO,3,2,2,SUN,20,3,13,20,233043,366538,13,60, , , , , , , , , , 
2016,1347,BELC,3,2,2,SUN,20,3,14,5,338218,376312,13,40, , , , , , , , , , 
2016,1348,BELC,3,3,2,SUN,20,3,16,21,334345,372716,13,30, , , , , , , , , , 
2016,1349,BELC,3,2,2,FRI,18,3,18,45,332296,374030,13,30, , , , , , , , , , 
2016,1350,FERO,2,2,1,SUN,20,3,17,50,246201,386701,13,60,12,7,1,1,2,1,1,1,1,1
2016,1351,ARND,2,1,1,SUN,20,3,17,57,361576,357185,13,60,1,1,1,1,3,1,1,1,8,1
2016,1352,BELC,3,1,1,MON,21,3,8,45,333585,373503,13,30, , , , , , , , , , 
2016,1353,ARND,3,2,2,MON,21,3,11,57,348973,374170,13,30, , , , , , , , , , 
2016,1354,ANTN,3,2,2,SUN,20,3,14,10,334231,380671,13,30, , , , , , , , , , 
2016,1355,FERO,3,2,1,MON,21,3,13,30,243272,371050,13,60, , , , , , , , , , 
2016,1356,NEMD,2,2,1,MON,21,3,13,59,327970,337513,13,60,1,1,1,1,3,1,1,1,1,1
2016,1357,ARBC,3,2,1,MON,21,3,14,5,300662,353759,13,40, , , , , , , , , , 
2016,1358,MEAN,3,2,2,MON,21,3,14,12,340914,387160,13,30, , , , , , , , , , 
2016,1359,BELC,3,2,1,MON,21,3,13,30,338220,376633,13,30, , , , , , , , , , 
2016,1360,NEMD,3,1,2,MON,21,3,13,45,336337,352997,13,30, , , , , , , , , , 
2016,1361,DCST,3,2,1,MON,21,3,15,20,243590,416451,13,30, , , , , , , , , , 
2016,1362,ANTN,3,2,1,MON,21,3,16,14,315737,385783,13,50, , , , , , , , , , 
2016,1363,LISC,3,2,1,MON,21,3,16,30,322021,367091,13,60, , , , , , , , , , 
2016,1364,ARBC,3,2,1,MON,21,3,16,30,307029,357651,13,30, , , , , , , , , , 
2016,1365,FERO,3,2,2,MON,21,3,18,58,230376,341659,13,60, , , , , , , , , , 
2016,1366,ANTN,3,2,1,FRI,18,3,7,22,330214,382488,13,40, , , , , , , , , , 
2016,1367,BELC,3,2,1,MON,21,3,20,12,334983,370852,13,30, , , , , , , , , , 
2016,1368,LISC,3,3,2,MON,21,3,21,24,337156,365121,13,40, , , , , , , , , , 
2016,1369,BELC,3,2,5,MON,21,3,22,30,329084,370277,13,30, , , , , , , , , , 
2016,1370,LISC,3,3,3,TUE,22,3,8,33,326938,367241,13,50, , , , , , , , , , 
2016,1371,NEMD,3,1,2,TUE,22,3,10,9,308815,326844,1,30, , , , , , , , , , 
2016,1372,BELC,3,1,1,TUE,22,3,10,25,332317,374814,13,30, , , , , , , , , , 
2016,1373,CCGL,3,2,1,TUE,22,3,13,0,292091,438516,13,30, , , , , , , , , , 
2016,1374,DCST,3,2,1,TUE,22,3,13,30,234607,397719,13,30, , , , , , , , , , 
2016,1375,LISC,3,2,1,TUE,22,3,14,30,326481,364341,2,30, , , , , , , , , , 
2016,1376,MIDU,3,2,1,TUE,22,3,17,39,298130,391164,11,60, , , , , , , , , , 
2016,1377,MEAN,3,1,1,TUE,22,3,18,50,342620,402055,13,30, , , , , , , , , , 
2016,1378,MEAN,3,2,1,TUE,22,3,19,31,340889,401989,13,30, , , , , , , , , , 
2016,1379,FERO,3,2,1,TUE,22,3,20,26,243272,371050,13,60, , , , , , , , , , 
2016,1380,LISC,2,3,3,WED,23,3,8,3,315666,372133,13,60,1,1,1,1,2,1,1,1,1,1
2016,1381,ARBC,3,2,2,WED,23,3,8,36,294283,332951,13,60, , , , , , , , , , 
2016,1382,ARBC,2,1,1,WED,23,3,8,50,319741,336801,13,60,1,1,1,1,2,1,1,1,1,1
2016,1383,CCGL,3,3,1,WED,23,3,13,43,299317,426203,13,60, , , , , , , , , , 
2016,1384,BELC,3,2,1,WED,23,3,13,53,333019,375222,13,30, , , , , , , , , , 
2016,1385,MEAN,3,1,1,WED,23,3,14,3,344395,391816,13,40, , , , , , , , , , 
2016,1386,FERO,3,1,2,WED,23,3,14,15,230792,361844,13,60, , , , , , , , , , 
2016,1387,ARND,2,1,1,WED,23,3,14,17,350541,381679,2,30,12,3,1,11,1,1,1,1,1,1
2016,1388,LISC,1,2,2,WED,23,3,14,27,323976,364364,13,50,12,7,1,1,1,1,1,1,1,1
2016,1389,BELC,3,2,2,WED,23,3,14,42,333235,374349,13,30, , , , , , , , , , 
2016,1390,ANTN,3,2,1,WED,23,3,14,42,331823,382168,13,30, , , , , , , , , , 
2016,1391,NEMD,2,2,2,WED,23,3,15,10,312961,320721,13,60,1,1,1,1,2,1,1,1,1,1
2016,1392,MIDU,3,3,3,WED,23,3,15,14,284136,366509,13,30, , , , , , , , , , 
2016,1393,ARBC,3,1,1,WED,23,3,15,58,309026,357596,13,40, , , , , , , , , , 
2016,1394,BELC,3,4,1,WED,23,3,16,36,330595,370305,13,30, , , , , , , , , , 
2016,1395,BELC,3,2,1,WED,23,3,16,40,329922,372778,13,30, , , , , , , , , , 
2016,1396,MEAN,3,3,1,WED,23,3,17,52,302798,408210,13,60, , , , , , , , , , 
2016,1397,BELC,3,2,2,WED,23,3,18,45,334637,374392,13,30, , , , , , , , , , 
2016,1398,BELC,3,2,1,WED,23,3,21,59,336671,374289,13,30, , , , , , , , , , 
2016,1399,ANTN,2,2,2,THU,24,3,7,12,320722,376512,13,60,1,1,1,1,2,1,2,1,1,1
2016,1400,ARBC,3,1,1,THU,24,3,7,28,303718,355868,1,60, , , , , , , , , , 
2016,1401,DCST,3,2,2,THU,24,3,7,54,242020,386954,13,60, , , , , , , , , , 
2016,1402,MEAN,3,2,1,THU,24,3,9,14,340981,389663,13,40, , , , , , , , , , 
2016,1403,ARND,2,1,1,THU,24,3,11,46,347017,379362,13,60,1,1,1,1,2,1,1,1,1,1
2016,1404,DCST,3,1,1,TUE,22,3,12,0,241837,420195,13,60, , , , , , , , , , 
2016,1405,BELC,3,2,1,THU,24,3,12,15,332005,373836,13,30, , , , , , , , , , 
2016,1406,BELC,3,2,1,THU,24,3,15,20,334377,376779,12,70, , , , , , , , , , 
2016,1407,NEMD,3,1,1,THU,24,3,15,49,345389,352118,13,30, , , , , , , , , , 
2016,1408,BELC,3,2,1,WED,23,3,15,59,333095,375303,13,30, , , , , , , , , , 
2016,1409,BELC,3,2,1,WED,23,3,12,0,329829,373290,13,30, , , , , , , , , , 
2016,1410,MEAN,2,1,1,THU,24,3,17,42,310589,402992,13,30,8,3,1,11,1,1,1,1,1,1
2016,1411,ANTN,3,2,1,THU,24,3,14,50,334765,380513,2,30, , , , , , , , , , 
2016,1412,NEMD,3,1,1,THU,24,3,15,0,300621,323837,13,60, , , , , , , , , , 
2016,1413,BELC,3,2,1,THU,24,3,20,19,330219,371369,13,30, , , , , , , , , , 
2016,1414,BELC,3,2,1,THU,24,3,20,27,333454,372618,13,30, , , , , , , , , , 
2016,1415,ANTN,3,2,2,THU,24,3,23,32,335738,382692,13,30, , , , , , , , , , 
2016,1416,ANTN,3,2,2,FRI,25,3,7,30,314301,388824,13,60, , , , , , , , , , 
2016,1417,MIDU,3,1,1,FRI,25,3,6,45,290627,399054,13,60, , , , , , , , , , 
2016,1418,BELC,3,2,2,FRI,25,3,12,15,336556,373710,13,30, , , , , , , , , , 
2016,1419,LISC,3,3,1,FRI,25,3,12,15,322916,363123,13,30, , , , , , , , , , 
2016,1420,BELC,3,2,1,FRI,25,3,12,35,334485,379155,12,70, , , , , , , , , , 
2016,1421,ARBC,3,3,1,FRI,25,3,14,0,316518,354010,13,60, , , , , , , , , , 
2016,1422,BELC,3,2,2,FRI,25,3,15,18,332632,375858,13,30, , , , , , , , , , 
2016,1423,BELC,3,2,2,FRI,25,3,13,0,332093,373156,13,50, , , , , , , , , , 
2016,1424,CCGL,3,2,1,FRI,25,3,16,10,267023,423220,2,30, , , , , , , , , , 
2016,1425,ARBC,3,1,1,FRI,25,3,16,50,312583,345816,13,30, , , , , , , , , , 
2016,1426,ANTN,3,1,1,FRI,25,3,17,15,328936,391065,13,30, , , , , , , , , , 
2016,1427,LISC,2,2,1,FRI,25,3,17,15,336442,363735,13,60,10,7,1,1,2,1,1,1,1,2
2016,1428,ARBC,3,1,1,FRI,25,3,17,0,321151,354045,11,60, , , , , , , , , , 
2016,1429,NEMD,3,1,1,FRI,25,3,20,30,303710,330896,13,60, , , , , , , , , , 
2016,1430,BELC,3,2,4,FRI,25,3,21,13,338163,376551,11,40, , , , , , , , , , 
2016,1431,ARBC,3,2,1,FRI,25,3,23,13,311368,349532,13,60, , , , , , , , , , 
2016,1432,ARBC,3,1,1,SAT,26,3,7,57,310914,340914,11,60, , , , , , , , , , 
2016,1433,BELC,3,2,1,THU,24,3,8,30,332938,373564,11,50, , , , , , , , , , 
2016,1434,MIDU,3,2,1,SAT,26,3,13,5,284882,399680,13,60, , , , , , , , , , 
2016,1435,MIDU,3,1,2,SAT,26,3,16,4,284566,378524,13,60, , , , , , , , , , 
2016,1436,FERO,3,1,1,SAT,26,3,16,21,227276,359976,13,60, , , , , , , , , , 
2016,1437,ARND,3,2,2,SAT,26,3,17,49,351082,381940,1,30, , , , , , , , , , 
2016,1438,BELC,3,2,1,SAT,26,3,19,24,334924,374763,14,30, , , , , , , , , , 
2016,1439,ARBC,3,2,2,SAT,26,3,21,55,300887,354477,13,30, , , , , , , , , , 
2016,1440,ANTN,3,3,2,SAT,26,3,22,36,331502,382397,13,30, , , , , , , , , , 
2016,1441,NEMD,3,1,1,SAT,26,3,23,7,341186,347530,13,60, , , , , , , , , , 
2016,1442,BELC,3,1,1,SUN,27,3,7,52,334416,372227,13,30, , , , , , , , , , 
2016,1443,ARBC,3,1,1,SUN,27,3,8,30,316180,342886,13,60, , , , , , , , , , 
2016,1444,ANTN,3,2,1,SUN,27,3,12,50,319393,377308,13,60, , , , , , , , , , 
2016,1445,ANTN,3,2,1,SUN,27,3,13,30,334207,383757,13,30, , , , , , , , , , 
2016,1446,MEAN,3,2,1,SUN,27,3,18,40,312237,401893,11,70, , , , , , , , , , 
2016,1447,DCST,3,1,1,SUN,27,3,2,20,243086,421024,13,60, , , , , , , , , , 
2016,1448,BELC,3,2,1,SUN,27,3,19,41,334247,379329,13,30, , , , , , , , , , 
2016,1449,NEMD,2,1,1,SUN,27,3,22,10,336238,320018,13,60,1,1,1,1,6,1,2,1,1,1
2016,1450,NEMD,2,1,1,SUN,27,3,22,20,288877,313435,13,30,1,1,1,1,5,1,1,1,1,1
2016,1451,LISC,3,1,1,MON,28,3,7,10,321692,364403,13,60, , , , , , , , , , 
2016,1452,ARBC,3,2,2,MON,28,3,9,40,301324,353693,13,30, , , , , , , , , , 
2016,1453,ARBC,3,2,1,MON,28,3,10,15,314318,351905,13,30, , , , , , , , , , 
2016,1454,BELC,3,2,1,MON,28,3,11,52,335885,372699,13,30, , , , , , , , , , 
2016,1455,CCGL,3,2,1,MON,28,3,12,39,268942,418482,13,60, , , , , , , , , , 
2016,1456,LISC,2,2,1,MON,28,3,13,46,315066,360640,13,30,12,3,1,11,2,1,1,1,1,1
2016,1457,ARBC,3,2,2,MON,28,3,14,58,285799,339318,13,60, , , , , , , , , , 
2016,1458,LISC,3,2,1,MON,28,3,16,59,316232,387315,1,30, , , , , , , , , , 
2016,1459,ARBC,3,1,1,MON,28,3,16,45,308405,359419,13,30, , , , , , , , , , 
2016,1460,NEMD,3,2,2,MON,28,3,20,19,337464,321082,13,60, , , , , , , , , , 
2016,1461,DCST,3,2,1,MON,28,3,20,40,244184,421041,13,40, , , , , , , , , , 
2016,1462,MIDU,3,2,1,SUN,27,3,19,15,272845,373209,13,60, , , , , , , , , , 
2016,1463,BELC,3,2,1,TUE,29,3,7,45,337367,374385,13,30, , , , , , , , , , 
2016,1464,ARBC,3,2,2,TUE,29,3,11,43,299981,352281,13,60, , , , , , , , , , 
2016,1465,ARND,3,2,2,TUE,29,3,12,52,343307,381060,13,50, , , , , , , , , , 
2016,1466,CCGL,3,2,4,TUE,29,3,13,5,285173,435104,1,60, , , , , , , , , , 
2016,1467,FERO,3,1,1,TUE,29,3,11,0,223565,344034,2,30, , , , , , , , , , 
2016,1468,ARBC,2,2,2,TUE,29,3,14,15,298141,352868,13,60,10,7,1,1,3,1,1,1,1,1
2016,1469,NEMD,3,3,4,TUE,29,3,15,35,309034,331058,11,70, , , , , , , , , , 
2016,1470,BELC,3,2,2,TUE,29,3,15,52,334039,375223,13,50, , , , , , , , , , 
2016,1471,DCST,3,2,1,TUE,29,3,16,24,244336,419635,13,30, , , , , , , , , , 
2016,1472,ANTN,3,1,1,TUE,29,3,16,37,335022,380310,12,70, , , , , , , , , , 
2016,1473,NEMD,3,2,1,TUE,29,3,14,0,337958,332388,13,40, , , , , , , , , , 
2016,1474,BELC,3,2,2,TUE,29,3,18,9,334139,375247,12,70, , , , , , , , , , 
2016,1475,BELC,3,2,1,TUE,29,3,18,24,332163,376717,13,30, , , , , , , , , , 
2016,1476,ANTN,3,2,2,TUE,29,3,20,30,321024,386077,13,60, , , , , , , , , , 
2016,1477,BELC,3,2,2,TUE,29,3,16,30,333320,372164,13,30, , , , , , , , , , 
2016,1478,ANTN,3,2,1,WED,30,3,8,30,348551,374355,13,30, , , , , , , , , , 
2016,1479,ARBC,3,3,1,WED,30,3,8,30,303361,345766,1,30, , , , , , , , , , 
2016,1480,NEMD,3,2,1,WED,30,3,12,0,314191,318305,13,30, , , , , , , , , , 
2016,1481,ARND,3,2,2,WED,30,3,12,15,350051,379964,1,30, , , , , , , , , , 
2016,1482,ARBC,3,2,3,WED,30,3,13,58,301279,352635,13,30, , , , , , , , , , 
2016,1483,ARBC,3,2,1,WED,30,3,15,59,311144,358562,13,60, , , , , , , , , , 
2016,1484,MEAN,3,2,1,WED,30,3,17,0,309574,400866,13,40, , , , , , , , , , 
2016,1485,NEMD,3,1,1,WED,30,3,21,10,353032,340391,13,60, , , , , , , , , , 
2016,1486,MEAN,3,2,1,WED,30,3,12,35,310946,400753,11,60, , , , , , , , , , 
2016,1487,BELC,2,1,5,THU,31,3,0,31,329462,373076,13,60,1,1,1,1,6,1,2,1,1,1
2016,1488,ARBC,3,2,1,THU,31,3,8,0,302846,353114,13,30, , , , , , , , , , 
2016,1489,DCST,3,2,1,THU,31,3,9,50,231985,393219,13,60, , , , , , , , , , 
2016,1490,NEMD,3,2,2,THU,31,3,10,8,308240,325563,13,30, , , , , , , , , , 
2016,1491,ANTN,3,2,1,THU,31,3,11,0,314694,386878,13,30, , , , , , , , , , 
2016,1492,ARBC,2,3,5,THU,31,3,11,30,306345,360834,13,60,1,1,1,1,2,1,1,1,1,1
2016,1493,ANTN,2,2,1,THU,31,3,12,37,312082,389218,13,60,1,1,1,1,2,1,1,1,1,1
2016,1494,MEAN,3,2,1,THU,31,3,13,20,306077,415123,13,40, , , , , , , , , , 
2016,1495,MEAN,3,3,5,THU,31,3,14,50,307069,411682,11,40, , , , , , , , , , 
2016,1496,ARBC,2,1,1,THU,31,3,15,12,287402,346025,13,30,2,7,1,9,1,1,1,1,1,1
2016,1497,BELC,3,2,1,THU,31,3,15,13,333244,376727,13,30, , , , , , , , , , 
2016,1498,DCST,3,2,1,THU,31,3,15,28,246227,418212,1,30, , , , , , , , , , 
2016,1499,ARBC,3,3,1,THU,31,3,15,42,312660,346329,13,30, , , , , , , , , , 
2016,1500,ARBC,3,1,1,THU,31,3,15,59,296542,355567,13,30, , , , , , , , , , 
2016,1501,CCGL,3,2,3,THU,31,3,16,35,285626,439157,13,30, , , , , , , , , , 
2016,1502,ARND,3,2,3,THU,31,3,16,57,355935,380822,13,60, , , , , , , , , , 
2016,1503,CCGL,3,2,1,THU,31,3,17,32,261377,422146,13,50, , , , , , , , , , 
2016,1504,BELC,3,3,1,THU,31,3,17,59,333028,374395,13,30, , , , , , , , , , 
2016,1505,BELC,3,1,1,THU,31,3,16,45,332948,374774,13,30, , , , , , , , , , 
2016,1506,ARBC,2,1,3,THU,31,3,18,19,311686,348056,13,65,1,1,1,1,2,1,1,1,1,1
2016,1507,MEAN,3,2,1,THU,31,3,19,55,312070,396984,13,60, , , , , , , , , , 
2016,1508,CCGL,3,2,1,THU,31,3,20,4,286375,440159,1,40, , , , , , , , , , 
2016,1509,ANTN,3,2,2,THU,31,3,20,6,359378,350855,2,30, , , , , , , , , , 
2016,1510,NEMD,3,2,3,FRI,1,4,5,53,306211,334937,13,60, , , , , , , , , , 
2016,1511,BELC,3,3,1,FRI,1,4,8,46,334622,379478,12,70, , , , , , , , , , 
2016,1512,LISC,3,2,2,FRI,1,4,11,20,327557,367878,13,50, , , , , , , , , , 
2016,1513,BELC,3,2,1,FRI,1,4,13,49,332912,373549,11,50, , , , , , , , , , 
2016,1514,MEAN,3,2,2,FRI,1,4,14,22,311346,404147,13,30, , , , , , , , , , 
2016,1515,MIDU,3,2,4,FRI,1,4,15,0,285310,400508,13,30, , , , , , , , , , 
2016,1516,MEAN,3,2,1,FRI,1,4,15,8,319556,402044,13,60, , , , , , , , , , 
2016,1517,BELC,3,2,2,FRI,1,4,14,40,334347,375563,12,70, , , , , , , , , , 
2016,1518,CCGL,3,1,1,FRI,1,4,16,18,256678,420962,13,40, , , , , , , , , , 
2016,1519,NEMD,3,2,1,FRI,1,4,16,44,336250,332260,13,30, , , , , , , , , , 
2016,1520,LISC,3,1,1,FRI,1,4,16,50,337136,368262,13,60, , , , , , , , , , 
2016,1521,LISC,3,2,1,FRI,1,4,14,20,325604,362125,11,70, , , , , , , , , , 
2016,1522,ARBC,3,1,1,FRI,1,4,18,10,301996,348048,13,60, , , , , , , , , , 
2016,1523,FERO,3,3,1,FRI,1,4,18,10,223978,358359,13,30, , , , , , , , , , 
2016,1524,BELC,3,2,5,FRI,1,4,18,40,334333,374770,12,50, , , , , , , , , , 
2016,1525,MEAN,3,3,1,FRI,1,4,19,35,336310,385716,13,40, , , , , , , , , , 
2016,1526,MIDU,3,1,1,SAT,2,4,0,13,283642,357023,13,60, , , , , , , , , , 
2016,1527,ARBC,3,1,1,SAT,2,4,2,15,286383,348689,13,60, , , , , , , , , , 
2016,1528,ANTN,3,1,2,SAT,2,4,2,59,323234,391524,13,60, , , , , , , , , , 
2016,1529,FERO,3,2,2,SAT,2,4,11,10,248447,372798,13,60, , , , , , , , , , 
2016,1530,BELC,3,2,1,FRI,1,4,19,40,330297,371409,13,30, , , , , , , , , , 
2016,1531,ARND,3,2,2,SAT,2,4,12,40,348844,374102,13,30, , , , , , , , , , 
2016,1532,LISC,2,1,1,SAT,2,4,13,10,324499,366258,13,30,1,1,1,1,2,1,1,1,1,1
2016,1533,ARND,3,1,1,SAT,2,4,16,39,352131,377083,13,60, , , , , , , , , , 
2016,1534,LISC,3,1,1,SAT,2,4,17,26,324062,356621,13,60, , , , , , , , , , 
2016,1535,ARND,3,1,1,SAT,2,4,16,40,345819,369299,13,30, , , , , , , , , , 
2016,1536,NEMD,3,2,2,SAT,2,4,14,0,336061,352985,13,30, , , , , , , , , , 
2016,1537,ANTN,3,2,3,SAT,2,4,18,5,334095,380803,13,30, , , , , , , , , , 
2016,1538,FERO,3,2,1,SAT,2,4,20,0,245214,373892,1,30, , , , , , , , , , 
2016,1539,NEMD,3,2,1,SAT,2,4,20,20,309397,324664,13,40, , , , , , , , , , 
2016,1540,DCST,3,2,2,SAT,2,4,20,30,241464,411972,13,30, , , , , , , , , , 
2016,1541,NEMD,3,3,1,SAT,2,4,21,25,348718,345564,13,40, , , , , , , , , , 
2016,1542,LISC,3,2,4,SUN,3,4,0,50,324924,365125,13,50, , , , , , , , , , 
2016,1543,CCGL,3,1,1,SUN,3,4,1,35,281335,411532,13,60, , , , , , , , , , 
2016,1544,FERO,3,1,1,SUN,3,4,8,20,221265,352648,13,60, , , , , , , , , , 
2016,1545,LISC,3,2,1,SUN,3,4,11,55,325448,361773,1,50, , , , , , , , , , 
2016,1546,NEMD,3,1,1,SUN,3,4,15,50,339591,357966,13,60, , , , , , , , , , 
2016,1547,DCST,3,1,1,SUN,3,4,18,54,243309,416197,13,30, , , , , , , , , , 
2016,1548,BELC,3,2,4,SUN,3,4,20,0,326884,371277,13,60, , , , , , , , , , 
2016,1549,CCGL,3,2,1,SUN,3,4,23,40,296408,413154,13,60, , , , , , , , , , 
2016,1550,ARND,3,1,1,MON,4,4,5,10,354833,369905,13,60, , , , , , , , , , 
2016,1551,LISC,3,2,2,MON,4,4,6,20,341660,373730,13,30, , , , , , , , , , 
2016,1552,BELC,3,2,2,MON,4,4,8,55,335180,372902,13,30, , , , , , , , , , 
2016,1553,FERO,3,1,1,MON,4,4,9,44,210128,336746,13,60, , , , , , , , , , 
2016,1554,BELC,3,2,1,MON,4,4,7,10,332453,373461,11,50, , , , , , , , , , 
2016,1555,ARND,3,2,1,MON,4,4,10,47,357349,376369,13,60, , , , , , , , , , 
2016,1556,BELC,3,2,1,MON,4,4,9,5,333818,368861,13,30, , , , , , , , , , 
2016,1557,BELC,3,2,1,MON,4,4,11,12,337317,371844,11,40, , , , , , , , , , 
2016,1558,BELC,3,2,1,MON,4,4,13,4,335846,374447,13,30, , , , , , , , , , 
2016,1559,NEMD,3,2,2,THU,31,3,12,30,307015,327529,13,40, , , , , , , , , , 
2016,1560,LISC,3,2,1,MON,4,4,15,5,327208,364709,13,30, , , , , , , , , , 
2016,1561,BELC,3,2,1,MON,4,4,15,9,335757,374228,13,30, , , , , , , , , , 
2016,1562,MEAN,3,2,1,MON,4,4,13,15,339643,402507,11,40, , , , , , , , , , 
2016,1563,BELC,3,2,3,MON,4,4,15,16,334039,375193,13,30, , , , , , , , , , 
2016,1564,BELC,3,2,1,MON,4,4,16,56,335939,372502,13,30, , , , , , , , , , 
2016,1565,BELC,3,2,2,MON,4,4,17,10,336188,371449,13,30, , , , , , , , , , 
2016,1566,BELC,3,2,1,MON,4,4,17,0,330220,371371,13,30, , , , , , , , , , 
2016,1567,MIDU,3,2,1,MON,4,4,17,45,286219,395180,13,60, , , , , , , , , , 
2016,1568,BELC,3,3,1,MON,4,4,17,41,335708,372893,13,30, , , , , , , , , , 
2016,1569,BELC,3,3,1,MON,4,4,19,38,328653,370597,13,30, , , , , , , , , , 
2016,1570,BELC,2,1,1,MON,4,4,19,43,330675,373722,13,30,1,1,1,1,1,1,2,1,1,1
2016,1571,CCGL,3,2,4,MON,4,4,19,45,278464,429951,13,60, , , , , , , , , , 
2016,1572,BELC,3,1,1,MON,4,4,19,50,334284,379411,13,30, , , , , , , , , , 
2016,1573,ARND,3,1,1,TUE,5,4,3,44,365302,361733,13,60, , , , , , , , , , 
2016,1574,ARBC,2,2,1,TUE,5,4,7,33,285754,350459,13,60,12,7,1,1,2,1,1,1,1,1
2016,1575,LISC,3,2,1,TUE,5,4,12,0,341454,373516,13,30, , , , , , , , , , 
2016,1576,NEMD,2,2,1,TUE,5,4,14,0,339230,361992,13,60,10,7,1,1,2,1,1,1,1,1
2016,1577,BELC,3,1,1,TUE,5,4,15,27,337156,372340,13,30, , , , , , , , , , 
2016,1578,MEAN,3,2,1,TUE,5,4,16,25,320353,399526,13,60, , , , , , , , , , 
2016,1579,LISC,3,2,1,TUE,5,4,17,0,326942,364167,1,30, , , , , , , , , , 
2016,1580,MEAN,3,2,2,TUE,5,4,21,15,339803,402618,13,30, , , , , , , , , , 
2016,1581,NEMD,3,2,1,WED,6,4,8,45,348665,344820,13,30, , , , , , , , , , 
2016,1582,BELC,3,2,1,WED,6,4,9,3,335564,373802,13,30, , , , , , , , , , 
2016,1583,ANTN,3,3,3,WED,6,4,9,11,314704,386967,11,40, , , , , , , , , , 
2016,1584,ARND,3,1,1,WED,6,4,9,35,349831,373849,13,30, , , , , , , , , , 
2016,1585,ARBC,3,3,2,WED,6,4,9,43,295163,349771,13,60, , , , , , , , , , 
2016,1586,MEAN,3,2,1,WED,6,4,11,20,304976,403389,13,60, , , , , , , , , , 
2016,1587,BELC,3,3,1,WED,6,4,12,58,335921,374768,11,50, , , , , , , , , , 
2016,1588,BELC,3,2,1,WED,6,4,14,15,335428,371266,13,30, , , , , , , , , , 
2016,1589,ANTN,3,2,1,WED,6,4,14,55,319204,378466,13,60, , , , , , , , , , 
2016,1590,DCST,3,1,1,WED,6,4,15,37,243216,417007,2,30, , , , , , , , , , 
2016,1591,BELC,3,2,2,WED,6,4,15,38,332075,375621,13,30, , , , , , , , , , 
2016,1592,CCGL,3,2,1,WED,6,4,16,3,282256,438608,13,30, , , , , , , , , , 
2016,1593,MEAN,3,3,1,WED,6,4,16,20,340038,386795,13,40, , , , , , , , , , 
2016,1594,FERO,3,2,4,WED,6,4,17,35,235166,362806,1,30, , , , , , , , , , 
2016,1595,DCST,3,2,1,WED,6,4,17,30,245401,416809,13,30, , , , , , , , , , 
2016,1596,LISC,3,2,1,TUE,5,4,10,50,325614,373571,13,60, , , , , , , , , , 
2016,1597,ARBC,3,1,1,WED,6,4,12,10,312534,345823,13,30, , , , , , , , , , 
2016,1598,MIDU,3,2,2,WED,6,4,18,55,281119,377720,13,30, , , , , , , , , , 
2016,1599,LISC,1,3,5,WED,6,4,21,7,336130,362772,13,60,1,1,1,1,6,2,2,1,1,1
2016,1600,ANTN,3,1,1,WED,6,4,13,50,335833,383336,13,30, , , , , , , , , , 
2016,1601,MIDU,3,3,1,THU,7,4,7,45,284168,381772,13,60, , , , , , , , , , 
2016,1602,CCGL,3,2,1,THU,7,4,9,5,305656,417122,13,40, , , , , , , , , , 
2016,1603,DCST,3,2,1,THU,7,4,9,20,243470,419013,13,30, , , , , , , , , , 
2016,1604,BELC,2,1,1,THU,7,4,9,36,334659,373928,13,30,1,1,1,12,1,1,1,1,1,1
2016,1605,FERO,3,3,1,THU,7,4,11,30,214708,334614,13,60, , , , , , , , , , 
2016,1606,FERO,3,2,2,THU,7,4,11,40,234922,338276,13,30, , , , , , , , , , 
2016,1607,LISC,3,2,1,THU,7,4,12,57,336776,365878,13,50, , , , , , , , , , 
2016,1608,BELC,3,2,2,THU,7,4,14,9,332502,370179,13,40, , , , , , , , , , 
2016,1609,ANTN,3,2,1,THU,7,4,9,20,316945,386656,13,40, , , , , , , , , , 
2016,1610,BELC,3,2,1,THU,7,4,17,0,330109,373667,13,30, , , , , , , , , , 
2016,1611,ARBC,3,2,2,THU,7,4,17,40,287518,345805,13,30, , , , , , , , , , 
2016,1612,CCGL,3,2,2,THU,7,4,17,59,269888,426194,13,60, , , , , , , , , , 
2016,1613,BELC,3,2,1,THU,7,4,22,27,331550,377703,13,30, , , , , , , , , , 
2016,1614,ARBC,3,1,1,THU,7,4,19,45,306114,350096,13,60, , , , , , , , , , 
